time,open,high,low,close,volume
2020-01-02,16.53,16.53,16.53,16.53,0
2020-01-03,16.53,16.53,16.53,16.53,0
2020-01-06,16.53,16.53,16.53,16.53,0
2020-01-07,16.53,16.53,16.53,16.53,0
2020-01-08,16.53,16.53,16.53,16.53,0
2020-01-09,16.53,16.53,16.53,16.53,0
2020-01-10,16.53,16.53,16.53,16.53,0
2020-01-13,16.53,16.53,16.53,16.53,300
2020-01-14,17.32,17.32,17.32,17.32,3900
2020-01-15,17.32,17.32,17.32,17.32,0
2020-01-16,17.32,17.32,17.32,17.32,0
2020-01-17,16.53,16.53,16.53,16.53,1000
2020-01-20,16.53,16.53,16.53,16.53,0
2020-01-21,16.53,16.53,16.53,16.53,0
2020-01-22,16.53,16.53,16.53,16.53,0
2020-01-30,16.53,16.53,16.53,16.53,0
2020-01-31,16.53,16.53,16.53,16.53,0
2020-02-03,16.53,16.53,16.53,16.53,0
2020-02-04,16.53,16.53,16.53,16.53,0
2020-02-05,16.53,16.53,16.53,16.53,0
2020-02-06,16.53,16.53,16.53,16.53,0
2020-02-07,16.53,16.53,16.53,16.53,0
2020-02-10,16.53,16.53,16.53,16.53,0
2020-02-11,16.53,16.53,16.53,16.53,0
2020-02-12,16.53,16.53,16.53,16.53,0
2020-02-13,16.53,16.53,16.53,16.53,0
2020-02-14,16.53,16.53,16.53,16.53,0
2020-02-17,16.53,16.53,16.53,16.53,0
2020-02-18,16.53,16.53,16.53,16.53,0
2020-02-19,16.53,16.53,16.53,16.53,0
2020-02-20,16.53,16.53,16.53,16.53,0
2020-02-21,16.53,16.53,16.53,16.53,0
2020-02-24,16.53,16.53,16.53,16.53,0
2020-02-25,16.53,16.53,16.53,16.53,0
2020-02-26,16.53,16.53,16.53,16.53,0
2020-02-27,16.53,16.53,16.53,16.53,0
2020-02-28,16.53,16.53,16.53,16.53,0
2020-03-02,16.53,16.53,16.53,16.53,0
2020-03-03,16.53,16.53,16.53,16.53,0
2020-03-04,16.53,16.53,16.53,16.53,0
2020-03-05,16.53,16.53,16.53,16.53,0
2020-03-06,16.53,16.53,16.53,16.53,0
2020-03-09,16.53,16.53,16.53,16.53,0
2020-03-10,16.53,16.53,16.53,16.53,0
2020-03-11,16.53,16.53,16.53,16.53,0
2020-03-12,16.53,16.53,16.53,16.53,0
2020-03-13,16.53,16.53,16.53,16.53,0
2020-03-16,16.53,16.53,16.53,16.53,0
2020-03-17,16.53,16.53,16.53,16.53,0
2020-03-18,16.53,16.53,16.53,16.53,0
2020-03-19,16.53,16.53,16.53,16.53,0
2020-03-20,16.53,16.53,16.53,16.53,0
2020-03-23,16.53,16.53,16.53,16.53,0
2020-03-24,16.53,16.53,16.53,16.53,0
2020-03-25,16.53,16.53,16.53,16.53,0
2020-03-26,16.53,16.53,16.53,16.53,0
2020-03-27,16.53,16.53,16.53,16.53,0
2020-03-30,16.53,16.53,16.53,16.53,0
2020-03-31,16.53,16.53,16.53,16.53,0
2020-04-01,16.53,16.53,16.53,16.53,0
2020-04-03,16.53,16.53,16.53,16.53,0
2020-04-06,16.53,16.53,16.53,16.53,0
2020-04-07,16.53,16.53,16.53,16.53,0
2020-04-08,16.53,16.53,16.53,16.53,0
2020-04-09,16.53,16.53,16.53,16.53,0
2020-04-10,16.53,16.53,16.53,16.53,0
2020-04-13,16.53,16.53,16.53,16.53,0
2020-04-14,16.53,16.53,16.53,16.53,0
2020-04-15,16.53,16.53,16.53,16.53,0
2020-04-16,16.53,16.53,16.53,16.53,0
2020-04-17,16.53,16.53,16.53,16.53,0
2020-04-20,16.53,16.53,16.53,16.53,0
2020-04-21,16.53,16.53,16.53,16.53,0
2020-04-22,16.53,16.53,16.53,16.53,0
2020-04-23,16.53,16.53,16.53,16.53,0
2020-04-24,16.53,16.53,16.53,16.53,0
2020-04-27,16.53,16.53,16.53,16.53,0
2020-04-28,16.53,16.53,16.53,16.53,0
2020-04-29,16.53,16.53,16.53,16.53,0
2020-05-04,16.53,16.53,16.53,16.53,300
2020-05-05,16.53,16.53,16.53,16.53,0
2020-05-06,16.53,16.53,16.53,16.53,0
2020-05-07,15.74,15.74,15.74,15.74,100
2020-05-08,15.74,15.74,15.74,15.74,30
2020-05-11,15.74,15.74,15.74,15.74,0
2020-05-12,15.74,15.74,15.74,15.74,0
2020-05-13,15.74,15.74,15.74,15.74,0
2020-05-14,15.74,15.74,15.74,15.74,0
2020-05-15,15.74,15.74,15.74,15.74,0
2020-05-18,15.74,15.74,15.74,15.74,0
2020-05-19,15.74,15.74,15.74,15.74,0
2020-05-20,15.74,15.74,15.74,15.74,0
2020-05-21,15.74,15.74,15.74,15.74,0
2020-05-22,15.74,15.74,15.74,15.74,0
2020-05-25,13.38,13.54,13.38,13.38,14700
2020-05-26,13.38,13.38,13.38,13.38,0
2020-05-27,13.38,13.38,13.38,13.38,0
2020-05-28,13.38,13.38,13.38,13.38,0
2020-05-29,13.38,13.38,13.38,13.38,0
2020-06-01,13.38,13.38,13.38,13.38,0
