time,open,high,low,close,volume
2020-01-02,20.3,20.3,20.3,20.3,0
2020-01-03,20.3,20.3,20.3,20.3,0
2020-01-06,20.3,20.3,20.3,20.3,0
2020-01-07,20.3,20.3,20.3,20.3,0
2020-01-08,20.3,20.3,20.3,20.3,0
2020-01-09,20.3,20.3,20.3,20.3,0
2020-01-10,20.3,20.3,20.3,20.3,0
2020-01-13,20.3,20.3,20.3,20.3,0
2020-01-14,20.3,20.3,20.3,20.3,0
2020-01-15,20.3,20.3,20.3,20.3,0
2020-01-16,20.3,20.3,20.3,20.3,0
2020-01-17,20.3,20.3,20.3,20.3,0
2020-01-20,20.3,20.3,20.3,20.3,0
2020-01-21,20.3,20.3,20.3,20.3,0
2020-01-22,20.3,20.3,20.3,20.3,0
2020-01-30,20.3,20.3,20.3,20.3,0
2020-01-31,20.3,20.3,20.3,20.3,0
2020-02-03,20.3,20.3,20.3,20.3,0
2020-02-04,20.3,20.3,20.3,20.3,0
2020-02-05,20.3,20.3,20.3,20.3,0
2020-02-06,20.3,20.3,20.3,20.3,0
2020-02-07,20.3,20.3,20.3,20.3,0
2020-02-10,20.3,20.3,20.3,20.3,0
2020-02-11,20.3,20.3,20.3,20.3,0
2020-02-12,20.3,20.3,20.3,20.3,0
2020-02-13,20.3,20.3,20.3,20.3,0
2020-02-14,20.3,20.3,20.3,20.3,0
2020-02-17,22.08,22.08,22.08,22.08,100
2020-02-18,18.77,18.77,18.77,18.77,100
2020-02-19,16.68,16.68,16.68,16.68,100
2020-02-20,16.68,16.68,16.68,16.68,0
2020-02-21,16.68,16.68,16.68,16.68,0
2020-02-24,16.68,16.68,16.68,16.68,0
2020-02-25,16.68,17.32,17.32,17.32,0
2020-02-26,16.68,17.32,17.32,17.32,0
2020-02-27,16.68,17.32,17.32,17.32,0
2020-02-28,16.68,17.32,17.32,17.32,0
2020-03-02,16.68,17.32,17.32,17.32,0
2020-03-03,16.68,17.32,17.32,17.32,0
2020-03-04,19.17,19.17,19.17,19.17,102
2020-03-05,19.17,19.17,19.17,19.17,0
2020-03-06,22.03,22.03,22.03,22.03,100
2020-03-09,22.03,22.03,22.03,22.03,0
2020-03-10,22.03,22.03,22.03,22.03,0
2020-03-11,22.03,22.03,22.03,22.03,0
2020-03-12,22.03,22.03,22.03,22.03,10
2020-03-13,22.03,22.03,22.03,22.03,0
2020-03-16,22.03,22.03,22.03,22.03,0
2020-03-17,22.03,22.03,22.03,22.03,0
2020-03-18,22.03,22.03,22.03,22.03,0
2020-03-19,22.03,22.03,22.03,22.03,0
2020-03-20,22.03,22.03,22.03,22.03,0
2020-03-23,22.03,22.03,22.03,22.03,0
2020-03-24,22.03,22.03,22.03,22.03,0
2020-03-25,22.03,22.03,22.03,22.03,0
2020-03-26,22.03,22.03,22.03,22.03,0
2020-03-27,22.03,22.03,22.03,22.03,0
2020-03-30,22.03,22.03,22.03,22.03,0
2020-03-31,22.03,22.03,22.03,22.03,0
2020-04-01,22.03,22.03,22.03,22.03,0
2020-04-03,22.03,22.03,22.03,22.03,0
2020-04-06,22.03,22.03,22.03,22.03,0
2020-04-07,22.03,22.03,22.03,22.03,0
2020-04-08,22.03,22.03,22.03,22.03,0
2020-04-09,22.03,22.03,22.03,22.03,0
2020-04-10,22.03,22.03,22.03,22.03,0
2020-04-13,22.03,22.03,22.03,22.03,0
2020-04-14,22.03,22.03,22.03,22.03,0
2020-04-15,22.03,22.03,22.03,22.03,0
2020-04-16,22.03,22.03,22.03,22.03,0
2020-04-17,22.03,22.03,22.03,22.03,0
2020-04-20,22.03,22.03,22.03,22.03,0
2020-04-21,22.03,22.03,22.03,22.03,0
2020-04-22,22.03,22.03,22.03,22.03,0
2020-04-23,22.03,22.03,22.03,22.03,0
2020-04-24,22.03,22.03,22.03,22.03,0
2020-04-27,22.03,22.03,22.03,22.03,0
2020-04-28,22.03,22.03,22.03,22.03,0
2020-04-29,22.03,22.03,22.03,22.03,0
2020-05-04,22.03,22.03,22.03,22.03,0
2020-05-05,14.65,14.65,14.65,14.65,100
2020-05-06,14.65,14.65,14.65,14.65,0
2020-05-07,14.65,14.65,14.65,14.65,0
2020-05-08,14.65,14.65,14.65,14.65,0
2020-05-11,14.65,14.65,14.65,14.65,0
2020-05-12,14.65,14.65,14.65,14.65,0
2020-05-13,14.65,14.65,14.65,14.65,10
2020-05-14,14.65,14.65,14.65,14.65,0
2020-05-15,14.65,14.65,14.65,14.65,0
2020-05-18,14.65,14.65,14.65,14.65,0
2020-05-19,14.65,14.65,14.65,14.65,87
2020-05-20,14.65,14.65,14.65,14.65,0
2020-05-21,14.65,14.65,14.65,14.65,0
2020-05-22,14.65,14.65,14.65,14.65,87
2020-05-25,14.65,14.65,14.65,14.65,0
2020-05-26,14.65,14.65,14.65,14.65,0
2020-05-27,14.65,14.65,14.65,14.65,0
2020-05-28,14.65,14.65,14.65,14.65,0
2020-05-29,14.65,14.65,14.65,14.65,0
2020-06-01,14.65,14.65,14.65,14.65,0
2020-06-02,14.65,14.65,14.65,14.65,0
2020-06-03,14.65,14.65,14.65,14.65,0
2020-06-04,14.65,14.65,14.65,14.65,0
2020-06-05,16.81,16.81,16.81,16.81,100
2020-06-08,19.29,19.29,19.29,19.29,100
2020-06-09,21.97,21.97,21.97,21.97,100
2020-06-10,24.52,24.52,24.52,24.52,100
2020-06-11,26.49,26.49,26.49,26.49,100
2020-06-12,22.54,22.54,22.54,22.54,300
2020-06-15,22.54,22.54,22.54,22.54,0
2020-06-16,22.54,22.54,22.54,22.54,0
2020-06-17,22.54,22.54,22.54,22.54,0
2020-06-18,22.54,22.54,22.54,22.54,0
2020-06-19,22.54,22.54,22.54,22.54,0
2020-06-22,22.54,22.54,22.54,22.54,0
