time,open,high,low,close,volume
2021-01-04,3.3,3.5,3.3,3.3,42600
2021-01-05,3.3,3.3,3.2,3.2,54100
2021-01-06,3.1,3.4,3.1,3.3,12200
2021-01-07,3.2,3.4,3.2,3.4,26400
2021-01-08,3.4,3.4,3.1,3.2,82100
2021-01-11,3.2,3.3,3.1,3.3,15410
2021-01-12,3.2,3.3,3.2,3.3,15700
2021-01-13,3.2,3.2,3.1,3.2,36700
2021-01-14,3.2,3.5,3.2,3.3,149350
2021-01-15,3.4,3.6,3.4,3.6,224877
2021-01-18,3.8,3.9,3.7,3.9,243797
2021-01-19,3.9,4.0,3.6,3.6,166900
2021-01-20,3.7,3.8,3.3,3.8,90700
2021-01-21,3.8,4.0,3.8,3.8,61715
2021-01-22,3.8,3.8,3.5,3.7,59000
2021-01-25,3.4,3.7,3.4,3.4,239999
2021-01-26,3.2,3.3,3.1,3.2,291100
2021-01-27,3.0,3.4,3.0,3.0,115645
2021-01-28,2.9,2.9,2.7,2.7,87010
2021-01-29,2.6,2.8,2.5,2.8,20400
2021-02-01,2.8,2.8,2.6,2.7,59600
2021-02-02,2.7,2.7,2.5,2.7,83557
2021-02-03,2.7,2.9,2.6,2.9,23900
2021-02-04,2.9,2.9,2.9,2.9,18900
2021-02-05,2.9,2.9,2.7,2.9,24300
2021-02-08,2.9,2.9,2.7,2.9,31800
2021-02-09,2.8,2.9,2.7,2.7,39700
2021-02-17,2.7,2.9,2.7,2.9,9700
2021-02-18,2.7,2.8,2.7,2.8,31400
2021-02-19,2.7,2.9,2.7,2.8,220215
2021-02-22,2.8,2.9,2.7,2.9,104700
2021-02-23,2.8,2.9,2.7,2.7,63900
2021-02-24,2.8,2.9,2.7,2.9,128200
2021-02-25,2.9,2.9,2.7,2.9,63800
2021-02-26,2.8,2.9,2.8,2.9,22300
2021-03-01,2.9,2.9,2.8,2.9,65300
2021-03-02,2.8,2.8,2.8,2.8,112703
2021-03-03,2.8,2.9,2.7,2.9,123500
2021-03-04,2.9,3.1,2.9,3.1,185400
2021-03-05,3.1,3.2,3.1,3.2,166573
2021-03-08,3.2,3.2,3.1,3.2,78000
2021-03-09,3.3,3.4,3.2,3.3,142600
2021-03-10,3.3,3.3,3.0,3.1,104318
2021-03-11,3.0,3.1,3.0,3.1,96339
2021-03-12,2.9,3.0,2.9,3.0,64200
2021-03-15,3.0,3.0,2.9,3.0,21900
2021-03-16,3.0,3.1,2.9,3.1,89700
2021-03-17,3.1,3.2,3.1,3.1,113700
2021-03-18,3.1,3.2,3.0,3.1,20616
2021-03-19,3.1,3.1,3.0,3.1,91800
2021-03-22,3.1,3.2,3.0,3.1,32800
2021-03-23,3.1,3.4,3.0,3.4,500800
2021-03-24,3.4,3.7,3.4,3.7,311688
2021-03-25,3.9,4.0,3.7,3.8,282500
2021-03-26,3.8,3.8,3.5,3.6,452100
2021-03-29,3.6,3.7,3.4,3.6,145759
2021-03-30,3.7,3.9,3.7,3.8,392000
2021-03-31,3.8,4.0,3.7,3.8,193810
2021-04-01,3.7,3.9,3.6,3.7,190759
2021-04-02,3.7,3.8,3.6,3.8,241200
2021-04-05,3.8,4.0,3.7,4.0,196219
2021-04-06,4.0,4.3,3.9,4.1,360110
2021-04-07,4.1,4.3,4.0,4.3,223315
2021-04-08,4.3,4.3,4.0,4.0,201364
2021-04-09,4.0,4.3,4.0,4.1,211000
2021-04-12,4.2,4.5,4.2,4.5,508550
2021-04-13,4.7,4.7,4.1,4.2,508550
2021-04-14,4.2,4.6,3.9,4.6,434800
2021-04-15,4.6,4.7,4.3,4.5,401800
2021-04-16,4.5,4.5,4.1,4.2,233114
2021-04-19,4.2,4.2,3.9,4.0,164600
2021-04-20,4.0,4.0,3.6,3.7,198347
2021-04-22,3.8,3.9,3.6,3.6,71714
2021-04-23,3.7,3.7,3.3,3.4,180900
2021-04-26,3.4,3.4,3.4,3.4,0
2021-04-27,3.4,3.4,3.4,3.4,0
2021-04-28,3.4,3.4,3.4,3.4,0
2021-04-29,3.4,3.4,3.4,3.4,0
2021-05-04,3.4,3.4,3.4,3.4,0
2021-05-05,3.4,3.4,3.4,3.4,0
2021-05-06,3.4,3.4,3.4,3.4,0
2021-05-07,3.1,3.1,3.1,3.1,13412
2021-05-10,3.1,3.1,3.1,3.1,0
2021-05-11,3.1,3.1,3.1,3.1,0
2021-05-12,3.1,3.1,3.1,3.1,0
2021-05-13,3.1,3.1,3.1,3.1,0
2021-05-14,2.8,3.4,2.8,3.3,1011704
2021-05-17,3.4,3.6,3.4,3.6,190200
2021-05-18,3.8,3.9,3.7,3.9,343000
2021-05-19,3.8,3.9,3.6,3.6,401120
2021-05-20,3.3,3.5,3.3,3.3,270500
2021-05-21,3.2,3.4,3.0,3.4,112450
2021-05-24,3.4,3.6,3.2,3.5,96000
2021-05-25,3.5,3.5,3.2,3.4,73000
2021-05-26,3.2,3.3,3.1,3.1,141300
2021-05-27,3.0,3.3,2.9,3.2,70500
2021-05-28,3.1,3.2,3.0,3.0,128600
2021-05-31,3.1,3.2,3.0,3.2,125000
2021-06-01,3.2,3.2,3.1,3.2,85800
2021-06-02,3.1,3.3,3.1,3.3,123848
2021-06-03,3.3,3.4,3.2,3.4,279105
2021-06-04,3.4,3.4,3.2,3.3,35600
2021-06-07,3.2,3.3,3.0,3.2,253289
2021-06-08,3.1,3.2,3.1,3.2,42610
2021-06-09,3.2,3.2,3.0,3.1,38500
2021-06-10,3.1,3.1,3.0,3.0,44300
2021-06-11,3.1,3.2,3.0,3.0,22400
2021-06-14,3.0,3.1,3.0,3.1,151900
2021-06-15,3.1,3.2,3.0,3.2,61900
2021-06-16,3.1,3.2,3.0,3.2,114200
2021-06-17,3.1,3.2,3.0,3.1,194010
2021-06-18,3.1,3.2,3.1,3.2,71400
2021-06-21,3.1,3.2,3.1,3.1,137900
2021-06-22,3.1,3.2,3.1,3.1,20800
2021-06-23,3.1,3.1,3.1,3.1,128900
2021-06-24,3.0,3.1,3.0,3.1,30200
2021-06-25,3.0,3.1,3.0,3.1,60300
2021-06-28,3.1,3.1,3.0,3.0,61100
2021-06-29,3.0,3.3,3.0,3.3,381800
2021-06-30,3.3,3.4,3.2,3.3,155110
2021-07-01,3.2,3.3,3.1,3.3,117300
2021-07-02,3.3,3.3,3.1,3.2,71800
2021-07-05,3.3,3.3,3.0,3.2,25979
2021-07-06,3.2,3.2,3.1,3.1,70400
2021-07-07,3.1,3.2,3.0,3.2,60400
2021-07-08,3.1,3.2,3.1,3.1,47100
2021-07-09,3.1,3.1,3.0,3.0,34500
2021-07-12,3.0,3.0,2.7,2.8,151220
2021-07-13,2.7,2.9,2.7,2.8,25000
2021-07-14,2.9,2.9,2.8,2.8,13000
2021-07-15,2.9,2.9,2.8,2.8,8200
2021-07-16,2.8,3.0,2.8,3.0,42200
2021-07-19,3.0,3.0,2.8,2.8,44300
2021-07-20,2.8,2.9,2.7,2.9,105900
2021-07-21,2.8,2.9,2.8,2.8,102700
2021-07-22,2.8,2.9,2.7,2.8,110605
2021-07-23,2.9,2.9,2.8,2.9,302800
2021-07-26,2.8,2.9,2.8,2.9,5400
2021-07-27,2.9,2.9,2.8,2.8,156200
2021-07-28,2.9,3.0,2.9,2.9,43400
2021-07-29,2.9,3.0,2.8,2.9,81705
2021-07-30,2.9,3.1,2.9,3.1,267200
2021-08-02,3.2,3.2,3.0,3.1,72900
2021-08-03,3.0,3.2,3.0,3.1,157300
2021-08-04,3.0,3.1,3.0,3.0,144300
2021-08-05,3.0,3.2,3.0,3.1,119200
2021-08-06,3.2,3.2,3.1,3.2,176800
2021-08-09,3.2,3.2,3.1,3.2,39700
2021-08-10,3.2,3.5,3.2,3.5,294300
2021-08-11,3.7,3.7,3.4,3.4,167400
2021-08-12,3.3,3.4,3.3,3.3,113200
2021-08-13,3.3,3.3,3.2,3.2,23015
2021-08-16,3.3,3.4,3.2,3.2,93300
2021-08-17,3.2,3.2,3.1,3.1,187700
2021-08-18,3.2,3.4,3.2,3.4,241977
2021-08-19,3.6,3.7,3.4,3.7,364100
2021-08-20,3.7,3.7,3.4,3.5,162600
2021-08-23,3.8,3.8,3.2,3.7,416900
2021-08-24,4.0,4.0,3.4,3.6,326800
2021-08-25,3.9,3.9,3.4,3.4,58700
2021-08-26,3.3,3.4,3.3,3.3,78100
2021-08-27,3.3,3.4,3.3,3.3,69145
2021-08-30,3.4,3.5,3.3,3.4,115300
2021-08-31,3.4,3.5,3.4,3.5,56110
2021-09-01,3.5,3.6,3.5,3.5,55300
2021-09-06,3.5,3.7,3.5,3.6,101632
2021-09-07,3.7,3.7,3.5,3.5,68900
2021-09-08,3.4,3.5,3.4,3.5,38500
2021-09-09,3.5,3.5,3.4,3.5,47000
2021-09-10,3.5,3.6,3.4,3.6,187800
2021-09-13,3.6,3.9,3.6,3.9,496745
2021-09-14,4.0,4.2,4.0,4.2,283210
2021-09-15,4.4,4.4,4.0,4.0,132000
2021-09-16,4.0,4.4,3.9,4.1,371200
2021-09-17,4.0,4.3,4.0,4.2,152702
2021-09-20,4.2,4.5,4.2,4.4,250400
2021-09-21,4.3,4.8,4.3,4.8,474002
2021-09-22,5.1,5.2,5.1,5.2,70242
2021-09-23,5.7,5.7,5.3,5.7,1287053
2021-09-24,6.1,6.1,5.2,5.2,341200
2021-09-27,4.7,5.3,4.7,4.7,231625
2021-09-28,4.5,5.1,4.3,5.0,403153
2021-09-29,5.0,5.0,4.6,4.8,50100
2021-09-30,4.8,5.1,4.7,5.0,39108
2021-10-01,4.9,4.9,4.7,4.9,34200
2021-10-04,4.7,4.8,4.5,4.5,160610
2021-10-05,4.7,4.7,4.5,4.7,31300
2021-10-06,4.6,4.7,4.5,4.7,103500
2021-10-07,4.7,5.1,4.6,5.0,82503
2021-10-08,5.1,5.1,4.8,4.8,50900
2021-10-11,4.8,4.8,4.7,4.8,58108
2021-10-12,4.8,4.9,4.7,4.8,69800
2021-10-13,4.7,4.8,4.7,4.7,136310
2021-10-14,4.7,4.9,4.7,4.8,46012
2021-10-15,4.9,5.1,4.8,5.0,99100
2021-10-18,4.9,5.0,4.9,4.9,14800
2021-10-19,4.9,5.1,4.8,5.1,83800
2021-10-20,5.0,5.6,5.0,5.5,192037
2021-10-21,5.7,6.0,5.6,6.0,207600
2021-10-22,6.5,6.6,6.0,6.2,182500
2021-10-25,6.1,6.1,5.6,5.6,363125
2021-10-26,5.5,5.8,5.3,5.8,103900
2021-10-27,6.0,6.0,5.5,5.7,176000
2021-10-28,5.7,5.8,5.5,5.8,87200
2021-10-29,5.7,5.9,5.7,5.9,71100
2021-11-01,5.9,6.1,5.8,5.9,108600
2021-11-02,5.9,6.1,5.7,6.1,378211
2021-11-03,6.2,6.3,5.8,5.9,152625
2021-11-04,6.0,6.0,5.7,6.0,121500
2021-11-05,5.8,5.9,5.7,5.9,102500
2021-11-08,5.9,6.0,5.5,5.9,115205
2021-11-09,5.9,6.0,5.7,5.8,247900
2021-11-10,5.8,5.8,5.7,5.8,94500
2021-11-11,5.8,6.3,5.7,6.1,296700
2021-11-12,6.2,6.5,6.1,6.5,183220
2021-11-15,6.5,7.1,6.4,7.1,319200
2021-11-16,7.1,7.1,6.4,6.7,255900
2021-11-17,6.6,7.0,6.4,6.7,156700
2021-11-18,6.8,7.2,6.8,7.1,200267
2021-11-19,7.1,7.3,6.7,7.1,222100
2021-11-22,6.9,6.9,6.4,6.6,214520
2021-11-23,6.5,6.6,6.0,6.5,66652
2021-11-24,6.5,6.8,6.5,6.6,67305
2021-11-25,6.7,7.2,6.6,7.2,379420
2021-11-26,7.7,7.9,7.7,7.9,323917
2021-11-29,8.4,8.6,8.0,8.6,260142
2021-11-30,9.4,9.4,9.0,9.2,1096123
2021-12-01,9.2,9.4,8.3,9.1,397341
2021-12-02,9.0,9.1,8.3,8.8,152255
2021-12-03,8.8,8.8,8.0,8.0,762131
2021-12-06,8.0,8.0,7.2,7.2,470800
2021-12-07,7.3,7.9,7.0,7.9,78800
2021-12-08,8.0,8.2,7.4,7.8,100000
2021-12-09,7.4,7.8,7.3,7.7,227410
2021-12-10,7.6,7.8,7.4,7.4,56001
2021-12-13,7.4,7.8,7.4,7.8,88050
2021-12-14,7.8,7.8,7.5,7.6,128620
2021-12-15,7.6,7.8,7.4,7.5,90400
2021-12-16,7.5,7.8,7.3,7.8,284000
2021-12-17,7.3,7.8,7.3,7.7,144818
2021-12-20,7.7,7.7,7.5,7.7,107600
2021-12-21,7.7,7.8,7.5,7.8,184821
2021-12-22,7.8,7.8,7.6,7.8,243711
2021-12-23,7.9,8.5,7.8,8.5,815131
2021-12-24,8.5,9.1,8.2,8.4,193600
2021-12-27,8.4,8.4,7.8,8.1,195439
2021-12-28,8.1,8.1,7.6,7.9,299600
2021-12-29,7.9,8.3,7.9,8.2,85841
2021-12-30,8.3,8.4,7.8,8.0,274301
2021-12-31,8.0,8.0,7.6,7.9,126800
2022-01-04,7.9,8.2,7.8,7.9,266388
2022-01-05,7.9,7.9,7.7,7.7,394100
2022-01-06,7.8,8.4,7.7,8.2,313841
2022-01-07,8.3,8.9,8.2,8.9,454601
2022-01-10,8.9,9.3,8.5,8.9,469870
2022-01-11,8.9,8.9,8.3,8.5,227900
2022-01-12,8.5,8.5,7.7,8.0,366201
2022-01-13,7.8,8.0,7.2,7.2,222701
2022-01-14,7.2,7.8,6.5,7.8,171400
2022-01-17,7.7,7.7,7.1,7.1,76000
2022-01-18,7.1,7.1,6.4,6.4,153500
2022-01-19,6.4,6.9,5.8,6.0,138900
2022-01-20,5.9,6.6,5.6,6.6,33700
2022-01-21,6.7,7.2,6.7,7.2,74400
2022-01-24,7.2,7.2,6.5,6.5,80201
2022-01-25,6.5,6.5,6.0,6.4,53300
2022-01-26,6.4,6.6,6.0,6.0,36500
2022-01-27,6.0,6.6,5.9,6.3,192700
2022-01-28,6.1,6.3,5.7,6.3,61200
2022-02-07,6.2,6.8,6.2,6.7,45800
2022-02-08,6.7,6.7,6.5,6.6,76200
2022-02-09,6.6,6.7,6.5,6.7,43100
2022-02-10,6.7,6.7,6.5,6.7,46800
2022-02-11,6.3,6.6,6.3,6.6,64340
2022-02-14,6.5,6.6,6.3,6.3,73102
2022-02-15,6.9,6.9,6.3,6.5,39400
2022-02-16,7.0,7.0,6.4,6.5,46100
2022-02-17,7.0,7.0,6.3,6.6,49000
2022-02-18,6.6,6.6,6.3,6.5,69000
2022-02-21,6.5,6.7,6.5,6.6,105041
2022-02-22,6.6,6.6,6.3,6.5,108301
2022-02-23,6.4,6.6,6.4,6.5,126300
2022-02-24,6.4,6.5,6.3,6.5,170400
2022-02-25,6.5,6.6,6.4,6.5,55441
2022-02-28,6.5,6.6,6.3,6.6,89000
